  Epoch   40/1000 | Train: 0.049738 | Val Loss: 0.181112 | Val Corr: 0.5591
  Epoch   60/1000 | Train: 0.039934 | Val Loss: 0.169137 | Val Corr: 0.6442
  Epoch   80/1000 | Train: 0.032803 | Val Loss: 0.200466 | Val Corr: 0.5604
  Epoch  100/1000 | Train: 0.027940 | Val Loss: 0.184062 | Val Corr: 0.6314
  Epoch  120/1000 | Train: 0.025626 | Val Loss: 0.195077 | Val Corr: 0.6124
  Epoch  140/1000 | Train: 0.028394 | Val Loss: 0.210713 | Val Corr: 0.5447
  Epoch  160/1000 | Train: 0.021892 | Val Loss: 0.219693 | Val Corr: 0.5303
  Epoch  180/1000 | Train: 0.025218 | Val Loss: 0.208004 | Val Corr: 0.5699
  Epoch  200/1000 | Train: 0.022046 | Val Loss: 0.207161 | Val Corr: 0.5490
  Epoch  220/1000 | Train: 0.022261 | Val Loss: 0.216566 | Val Corr: 0.5583
  Epoch  240/1000 | Train: 0.018226 | Val Loss: 0.207097 | Val Corr: 0.5588
  Epoch  260/1000 | Train: 0.026441 | Val Loss: 0.199404 | Val Corr: 0.5765
  Epoch  280/1000 | Train: 0.020721 | Val Loss: 0.194813 | Val Corr: 0.6472
  Early stopping at epoch 282
    [default] s2024: R²=0.0942, MAPE=20.70%
  Epoch    1/1000 | Train: 0.141734 | Val Loss: 0.182419 | Val Corr: 0.4065
  Epoch   20/1000 | Train: 0.058982 | Val Loss: 0.169392 | Val Corr: 0.5736
  Epoch   40/1000 | Train: 0.047563 | Val Loss: 0.162228 | Val Corr: 0.5888
  Epoch   60/1000 | Train: 0.042322 | Val Loss: 0.174465 | Val Corr: 0.6022
  Epoch   80/1000 | Train: 0.033661 | Val Loss: 0.177662 | Val Corr: 0.6089
  Epoch  100/1000 | Train: 0.032987 | Val Loss: 0.187915 | Val Corr: 0.5618
  Epoch  120/1000 | Train: 0.029741 | Val Loss: 0.198547 | Val Corr: 0.5285
  Epoch  140/1000 | Train: 0.029516 | Val Loss: 0.187336 | Val Corr: 0.5959
  Epoch  160/1000 | Train: 0.022080 | Val Loss: 0.198410 | Val Corr: 0.5986
  Epoch  180/1000 | Train: 0.024676 | Val Loss: 0.183176 | Val Corr: 0.5886
  Epoch  200/1000 | Train: 0.027618 | Val Loss: 0.180466 | Val Corr: 0.6130
  Epoch  220/1000 | Train: 0.022442 | Val Loss: 0.169761 | Val Corr: 0.6604
  Epoch  240/1000 | Train: 0.024746 | Val Loss: 0.187236 | Val Corr: 0.6290
  Epoch  260/1000 | Train: 0.022122 | Val Loss: 0.198524 | Val Corr: 0.6190
  Epoch  280/1000 | Train: 0.022383 | Val Loss: 0.189222 | Val Corr: 0.6557
  Epoch  300/1000 | Train: 0.022472 | Val Loss: 0.180648 | Val Corr: 0.6579
  Epoch  320/1000 | Train: 0.020461 | Val Loss: 0.172645 | Val Corr: 0.6502
  Epoch  340/1000 | Train: 0.017852 | Val Loss: 0.182435 | Val Corr: 0.6647
  Epoch  360/1000 | Train: 0.020661 | Val Loss: 0.174614 | Val Corr: 0.6696
  Epoch  380/1000 | Train: 0.019262 | Val Loss: 0.178877 | Val Corr: 0.6531
  Epoch  400/1000 | Train: 0.017739 | Val Loss: 0.174098 | Val Corr: 0.6346
  Epoch  420/1000 | Train: 0.019626 | Val Loss: 0.188582 | Val Corr: 0.5998
  Epoch  440/1000 | Train: 0.018068 | Val Loss: 0.191776 | Val Corr: 0.6334
  Epoch  460/1000 | Train: 0.018242 | Val Loss: 0.178160 | Val Corr: 0.6163
  Epoch  480/1000 | Train: 0.021523 | Val Loss: 0.172891 | Val Corr: 0.6516
  Epoch  500/1000 | Train: 0.016432 | Val Loss: 0.173235 | Val Corr: 0.6724
  Epoch  520/1000 | Train: 0.017773 | Val Loss: 0.177626 | Val Corr: 0.6749
